Serial No,Timestamp,Temperature,Humidity,latitude,longitude
1393412232,2014/02/26 16:27:12,27.7,39,13.00361,77.61818
1393412539,2014/02/26 16:32:19,27.7,39,13.00361,77.61818
1393412846,2014/02/26 16:37:26,27.8,39,13.00361,77.61818
1393413153,2014/02/26 16:42:33,27.8,39,13.00361,77.61818
1393413462,2014/02/26 16:47:42,27.7,39,13.00361,77.61818
1393413770,2014/02/26 16:52:50,27.8,39,13.00361,77.61818
1393414076,2014/02/26 16:57:56,27.9,39,13.00361,77.61818
1393414384,2014/02/26 17:03:04,27.8,38,13.00361,77.61818
1393414692,2014/02/26 17:08:12,27.8,38,13.00361,77.61818
1393414999,2014/02/26 17:13:19,27.9,38,13.00361,77.61818
1393415307,2014/02/26 17:18:27,28.3,37,13.00361,77.61818
1393415563,2014/02/26 17:22:43,28.3,37,13.00361,77.61818
1393415871,2014/02/26 17:27:51,28.1,37,13.00361,77.61818
1393416178,2014/02/26 17:32:58,28,38,13.00361,77.61818
1393416486,2014/02/26 17:38:06,27.9,38,13.00361,77.61818
1393416794,2014/02/26 17:43:14,27.9,38,13.00361,77.61818
1393417101,2014/02/26 17:48:21,27.9,38,13.00361,77.61818
1393417409,2014/02/26 17:53:29,28.1,37,13.00361,77.61818
1393417716,2014/02/26 17:58:36,28.1,37,13.00361,77.61818
1393418024,2014/02/26 18:03:44,28,36,13.00361,77.61818
1393418332,2014/02/26 18:08:52,27.8,36,13.00361,77.61818
1393418639,2014/02/26 18:13:59,27.7,37,13.00361,77.61818
1393418947,2014/02/26 18:19:07,27.5,37,13.00361,77.61818
1393419203,2014/02/26 18:23:23,27.4,37,13.00361,77.61818
1393419510,2014/02/26 18:28:30,27.2,37,13.00361,77.61818
1393419818,2014/02/26 18:33:38,27.1,37,13.00361,77.61818
1393420126,2014/02/26 18:38:46,27,37,13.00361,77.61818
1393420434,2014/02/26 18:43:54,26.9,37,13.00361,77.61818
1393420741,2014/02/26 18:49:01,26.8,37,13.00361,77.61818
1393421049,2014/02/26 18:54:09,26.7,37,13.00361,77.61818
1393421357,2014/02/26 18:59:17,26.6,38,13.00361,77.61818
1393421664,2014/02/26 19:04:24,26.5,38,13.00361,77.61818
1393421971,2014/02/26 19:09:31,26.4,38,13.00361,77.61818
1393422227,2014/02/26 19:13:47,26.4,38,13.00361,77.61818
1393422536,2014/02/26 19:18:56,26.3,38,13.00361,77.61818
1393422843,2014/02/26 19:24:03,26.2,39,13.00361,77.61818
1393423151,2014/02/26 19:29:11,26.2,39,13.00361,77.61818
1393423459,2014/02/26 19:34:19,26.1,39,13.00361,77.61818
1393423766,2014/02/26 19:39:26,26.1,39,13.00361,77.61818
1393424074,2014/02/26 19:44:34,26,40,13.00361,77.61818
1393424381,2014/02/26 19:49:41,25.9,40,13.00361,77.61818
1393424689,2014/02/26 19:54:49,25.9,41,13.00361,77.61818
1393424997,2014/02/26 19:59:57,25.8,42,13.00361,77.61818
1393425304,2014/02/26 20:05:04,25.8,42,13.00361,77.61818
1393425611,2014/02/26 20:10:11,25.7,43,13.00361,77.61818
1393425867,2014/02/26 20:14:27,25.7,43,13.00361,77.61818
1393426175,2014/02/26 20:19:35,25.6,43,13.00361,77.61818
1393426483,2014/02/26 20:24:43,25.6,44,13.00361,77.61818
1393426790,2014/02/26 20:29:50,25.5,44,13.00361,77.61818
1393427098,2014/02/26 20:34:58,25.5,44,13.00361,77.61818
1393427405,2014/02/26 20:40:05,25.4,44,13.00361,77.61818
1393427713,2014/02/26 20:45:13,25.4,44,13.00361,77.61818
1393428021,2014/02/26 20:50:21,25.3,44,13.00361,77.61818
1393428328,2014/02/26 20:55:28,25.3,44,13.00361,77.61818
1393428636,2014/02/26 21:00:36,25.2,43,13.00361,77.61818
1393428943,2014/02/26 21:05:43,25.2,43,13.00361,77.61818
1393429251,2014/02/26 21:10:51,25.2,43,13.00361,77.61818
1393429507,2014/02/26 21:15:07,25.2,43,13.00361,77.61818
1393429815,2014/02/26 21:20:15,25.1,42,13.00361,77.61818
1393430123,2014/02/26 21:25:23,25.1,42,13.00361,77.61818
1393430429,2014/02/26 21:30:29,25,42,13.00361,77.61818
1393430737,2014/02/26 21:35:37,25,42,13.00361,77.61818
1393431045,2014/02/26 21:40:45,24.9,43,13.00361,77.61818
1393431352,2014/02/26 21:45:52,24.9,44,13.00361,77.61818
1393431660,2014/02/26 21:51:00,24.8,45,13.00361,77.61818
1393431968,2014/02/26 21:56:08,24.8,46,13.00361,77.61818
1393432276,2014/02/26 22:01:16,24.8,47,13.00361,77.61818
1393432584,2014/02/26 22:06:24,24.7,48,13.00361,77.61818
1393432891,2014/02/26 22:11:31,24.6,48,13.00361,77.61818
1393433198,2014/02/26 22:16:38,24.6,49,13.00361,77.61818
1393433454,2014/02/26 22:20:54,24.5,49,13.00361,77.61818
1393433762,2014/02/26 22:26:02,24.5,50,13.00361,77.61818
1393434069,2014/02/26 22:31:09,24.4,50,13.00361,77.61818
1393434377,2014/02/26 22:36:17,24.3,51,13.00361,77.61818
1393434685,2014/02/26 22:41:25,24.3,51,13.00361,77.61818
1393434992,2014/02/26 22:46:32,24.3,51,13.00361,77.61818
1393435300,2014/02/26 22:51:40,24.2,52,13.00361,77.61818
1393435608,2014/02/26 22:56:48,24.1,52,13.00361,77.61818
1393435915,2014/02/26 23:01:55,24,53,13.00361,77.61818
1393436223,2014/02/26 23:07:03,24,53,13.00361,77.61818
1393436530,2014/02/26 23:12:10,23.9,53,13.00361,77.61818
1393436838,2014/02/26 23:17:18,23.9,54,13.00361,77.61818
1393437146,2014/02/26 23:22:26,23.8,54,13.00361,77.61818
1393437402,2014/02/26 23:26:42,23.8,54,13.00361,77.61818
1393437710,2014/02/26 23:31:50,23.7,54,13.00361,77.61818
1393438017,2014/02/26 23:36:57,23.7,55,13.00361,77.61818
1393438325,2014/02/26 23:42:05,23.7,55,13.00361,77.61818
1393438632,2014/02/26 23:47:12,23.6,55,13.00361,77.61818
1393438940,2014/02/26 23:52:20,23.6,56,13.00361,77.61818
1393439248,2014/02/26 23:57:28,23.5,56,13.00361,77.61818
1393439555,2014/02/27 00:02:35,23.5,56,13.00361,77.61818
1393439863,2014/02/27 00:07:43,23.4,56,13.00361,77.61818
1393440171,2014/02/27 00:12:51,23.4,56,13.00361,77.61818
1393440478,2014/02/27 00:17:58,23.3,57,13.00361,77.61818
1393440734,2014/02/27 00:22:14,23.3,57,13.00361,77.61818
1393441042,2014/02/27 00:27:22,23.2,57,13.00361,77.61818
1393441350,2014/02/27 00:32:30,23.2,57,13.00361,77.61818
1393441657,2014/02/27 00:37:37,23.1,57,13.00361,77.61818
1393441965,2014/02/27 00:42:45,23.1,57,13.00361,77.61818
1393442273,2014/02/27 00:47:53,23,58,13.00361,77.61818
1393442580,2014/02/27 00:53:00,23,58,13.00361,77.61818
1393442888,2014/02/27 00:58:08,23,58,13.00361,77.61818
1393443195,2014/02/27 01:03:15,22.9,58,13.00361,77.61818
1393443503,2014/02/27 01:08:23,22.9,58,13.00361,77.61818
1393443811,2014/02/27 01:13:31,22.8,58,13.00361,77.61818
1393444118,2014/02/27 01:18:38,22.8,58,13.00361,77.61818
1393444375,2014/02/27 01:22:55,22.7,58,13.00361,77.61818
1393444682,2014/02/27 01:28:02,22.7,58,13.00361,77.61818
1393444990,2014/02/27 01:33:10,22.6,58,13.00361,77.61818
1393445297,2014/02/27 01:38:17,22.6,59,13.00361,77.61818
1393445605,2014/02/27 01:43:25,22.5,59,13.00361,77.61818
1393445913,2014/02/27 01:48:33,22.4,60,13.00361,77.61818
1393446220,2014/02/27 01:53:40,22.4,60,13.00361,77.61818
1393446528,2014/02/27 01:58:48,22.3,61,13.00361,77.61818
1393446835,2014/02/27 02:03:55,22.2,62,13.00361,77.61818
1393447142,2014/02/27 02:09:02,22.2,62,13.00361,77.61818
1393447399,2014/02/27 02:13:19,22.1,63,13.00361,77.61818
1393447706,2014/02/27 02:18:26,22.1,64,13.00361,77.61818
1393448014,2014/02/27 02:23:34,22,66,13.00361,77.61818
1393448321,2014/02/27 02:28:41,21.9,67,13.00361,77.61818
1393448629,2014/02/27 02:33:49,21.9,68,13.00361,77.61818
1393448937,2014/02/27 02:38:57,21.8,68,13.00361,77.61818
1393449244,2014/02/27 02:44:04,21.8,69,13.00361,77.61818
1393449552,2014/02/27 02:49:12,21.7,70,13.00361,77.61818
1393449859,2014/02/27 02:54:19,21.7,70,13.00361,77.61818
1393450167,2014/02/27 02:59:27,21.6,71,13.00361,77.61818
1393450423,2014/02/27 03:03:43,21.6,71,13.00361,77.61818
1393450731,2014/02/27 03:08:51,21.5,71,13.00361,77.61818
1393451039,2014/02/27 03:13:59,21.4,72,13.00361,77.61818
1393451346,2014/02/27 03:19:06,21.3,72,13.00361,77.61818
1393451654,2014/02/27 03:24:14,21.3,72,13.00361,77.61818
1393451962,2014/02/27 03:29:22,21.2,73,13.00361,77.61818
1393452268,2014/02/27 03:34:28,21.2,73,13.00361,77.61818
1393452576,2014/02/27 03:39:36,21.1,73,13.00361,77.61818
1393452884,2014/02/27 03:44:44,21.1,74,13.00361,77.61818
1393453192,2014/02/27 03:49:52,21.1,74,13.00361,77.61818
1393453500,2014/02/27 03:55:00,21.1,74,13.00361,77.61818
1393453807,2014/02/27 04:00:07,21,74,13.00361,77.61818
1393454114,2014/02/27 04:05:14,21,74,13.00361,77.61818
1393454421,2014/02/27 04:10:21,20.9,74,13.00361,77.61818
1393454678,2014/02/27 04:14:38,20.9,74,13.00361,77.61818
1393454985,2014/02/27 04:19:45,20.8,74,13.00361,77.61818
1393455293,2014/02/27 04:24:53,20.8,74,13.00361,77.61818
1393455601,2014/02/27 04:30:01,20.9,74,13.00361,77.61818
1393455908,2014/02/27 04:35:08,20.9,74,13.00361,77.61818
1393456216,2014/02/27 04:40:16,20.8,74,13.00361,77.61818
1393456524,2014/02/27 04:45:24,20.7,74,13.00361,77.61818
1393456832,2014/02/27 04:50:32,20.7,74,13.00361,77.61818
1393457139,2014/02/27 04:55:39,20.6,74,13.00361,77.61818
1393457446,2014/02/27 05:00:46,20.6,75,13.00361,77.61818
1393457754,2014/02/27 05:05:54,20.6,75,13.00361,77.61818
1393458062,2014/02/27 05:11:02,20.6,75,13.00361,77.61818
1393458369,2014/02/27 05:16:09,20.6,75,13.00361,77.61818
1393458626,2014/02/27 05:20:26,20.6,75,13.00361,77.61818
1393458933,2014/02/27 05:25:33,20.5,75,13.00361,77.61818
1393459241,2014/02/27 05:30:41,20.5,75,13.00361,77.61818
1393459548,2014/02/27 05:35:48,20.5,75,13.00361,77.61818
1393459856,2014/02/27 05:40:56,20.4,75,13.00361,77.61818
1393460164,2014/02/27 05:46:04,20.4,75,13.00361,77.61818
1393460471,2014/02/27 05:51:11,20.4,75,13.00361,77.61818
1393460779,2014/02/27 05:56:19,20.4,75,13.00361,77.61818
1393461086,2014/02/27 06:01:26,20.4,75,13.00361,77.61818
1393461394,2014/02/27 06:06:34,20.3,76,13.00361,77.61818
1393461702,2014/02/27 06:11:42,20.3,76,13.00361,77.61818
1393462009,2014/02/27 06:16:49,20.3,76,13.00361,77.61818
1393462266,2014/02/27 06:21:06,20.3,76,13.00361,77.61818
1393462573,2014/02/27 06:26:13,20.3,76,13.00361,77.61818
1393462881,2014/02/27 06:31:21,20.2,76,13.00361,77.61818
1393463189,2014/02/27 06:36:29,20.2,76,13.00361,77.61818
1393463496,2014/02/27 06:41:36,20.2,76,13.00361,77.61818
1393463803,2014/02/27 06:46:43,20.2,76,13.00361,77.61818
1393464110,2014/02/27 06:51:50,20.2,76,13.00361,77.61818
1393464419,2014/02/27 06:56:59,20.2,76,13.00361,77.61818
1393464727,2014/02/27 07:02:07,20.2,76,13.00361,77.61818
1393465033,2014/02/27 07:07:13,20.2,76,13.00361,77.61818
1393465341,2014/02/27 07:12:21,20.1,77,13.00361,77.61818
1393465648,2014/02/27 07:17:28,20.2,77,13.00361,77.61818
1393465956,2014/02/27 07:22:36,20.2,77,13.00361,77.61818
1393466212,2014/02/27 07:26:52,20.2,77,13.00361,77.61818
1393466520,2014/02/27 07:32:00,20.3,77,13.00361,77.61818
1393466829,2014/02/27 07:37:09,20.4,76,13.00361,77.61818
1393467136,2014/02/27 07:42:16,20.4,76,13.00361,77.61818
1393467443,2014/02/27 07:47:23,20.5,76,13.00361,77.61818
1393467751,2014/02/27 07:52:31,20.6,76,13.00361,77.61818
1393468058,2014/02/27 07:57:38,20.7,76,13.00361,77.61818
1393468366,2014/02/27 08:02:46,20.8,76,13.00361,77.61818
1393468673,2014/02/27 08:07:53,20.9,76,13.00361,77.61818
1393468981,2014/02/27 08:13:01,20.9,75,13.00361,77.61818
1393469289,2014/02/27 08:18:09,21,75,13.00361,77.61818
1393469545,2014/02/27 08:22:25,21.1,75,13.00361,77.61818
1393469853,2014/02/27 08:27:33,21.2,75,13.00361,77.61818
1393470160,2014/02/27 08:32:40,21.4,74,13.00361,77.61818
1393470468,2014/02/27 08:37:48,21.5,74,13.00361,77.61818
1393470775,2014/02/27 08:42:55,21.6,74,13.00361,77.61818
1393471083,2014/02/27 08:48:03,21.7,73,13.00361,77.61818
1393471391,2014/02/27 08:53:11,21.8,73,13.00361,77.61818
1393471698,2014/02/27 08:58:18,21.9,72,13.00361,77.61818
1393472006,2014/02/27 09:03:26,22.1,72,13.00361,77.61818
1393472314,2014/02/27 09:08:34,22.2,72,13.00361,77.61818
1393472621,2014/02/27 09:13:41,22.3,71,13.00361,77.61818
1393472929,2014/02/27 09:18:49,22.4,71,13.00361,77.61818
1393473236,2014/02/27 09:23:56,22.5,70,13.00361,77.61818
1393473493,2014/02/27 09:28:13,22.6,70,13.00361,77.61818
1393473800,2014/02/27 09:33:20,22.7,69,13.00361,77.61818
1393474108,2014/02/27 09:38:28,22.9,69,13.00361,77.61818
1393474415,2014/02/27 09:43:35,23,68,13.00361,77.61818
1393474722,2014/02/27 09:48:42,23.1,67,13.00361,77.61818
1393475030,2014/02/27 09:53:50,23.2,67,13.00361,77.61818
1393475132,2014/02/27 09:55:32,23.2,67,13.00361,77.61818
1393475441,2014/02/27 10:00:41,23.4,67,13.00361,77.61818
1393475749,2014/02/27 10:05:49,23.5,66,13.00361,77.61818
1393476056,2014/02/27 10:10:56,23.6,66,13.00361,77.61818
1393476313,2014/02/27 10:15:13,23.6,66,13.00361,77.61818
1393476620,2014/02/27 10:20:20,23.8,66,13.00361,77.61818
1393476928,2014/02/27 10:25:28,23.8,66,13.00361,77.61818
1393477234,2014/02/27 10:30:34,23.9,65,13.00361,77.61818
1393477542,2014/02/27 10:35:42,24,65,13.00361,77.61818
1393477851,2014/02/27 10:40:51,24.1,65,13.00361,77.61818
1393478960,2014/02/27 10:59:20,24.5,63,13.00361,77.61818
1393479216,2014/02/27 11:03:36,24.6,63,13.00361,77.61818
1393479523,2014/02/27 11:08:43,24.7,63,13.00361,77.61818
1393479831,2014/02/27 11:13:51,24.8,62,13.00361,77.61818
1393480139,2014/02/27 11:18:59,24.8,62,13.00361,77.61818
1393480447,2014/02/27 11:24:07,24.9,61,13.00361,77.61818
1393480754,2014/02/27 11:29:14,24.9,61,13.00361,77.61818
1393481062,2014/02/27 11:34:22,25,61,13.00361,77.61818
1393481369,2014/02/27 11:39:29,25.1,60,13.00361,77.61818
1393481676,2014/02/27 11:44:36,25.2,60,13.00361,77.61818
1393481985,2014/02/27 11:49:45,25.3,59,13.00361,77.61818
1393482291,2014/02/27 11:54:51,25.3,58,13.00361,77.61818
1393482599,2014/02/27 11:59:59,25.4,57,13.00361,77.61818
1393482856,2014/02/27 12:04:16,25.4,55,13.00361,77.61818
1393483163,2014/02/27 12:09:23,25.5,55,13.00361,77.61818
1393483470,2014/02/27 12:14:30,25.6,54,13.00361,77.61818
1393483778,2014/02/27 12:19:38,25.7,55,13.00361,77.61818
1393484086,2014/02/27 12:24:46,25.7,55,13.00361,77.61818
1393484393,2014/02/27 12:29:53,25.8,54,13.00361,77.61818
1393484701,2014/02/27 12:35:01,25.9,54,13.00361,77.61818
1393485008,2014/02/27 12:40:08,25.9,53,13.00361,77.61818
1393485317,2014/02/27 12:45:17,26,53,13.00361,77.61818
1393485624,2014/02/27 12:50:24,26.1,53,13.00361,77.61818
1393485931,2014/02/27 12:55:31,26.2,52,13.00361,77.61818
1393486239,2014/02/27 13:00:39,26.2,52,13.00361,77.61818
1393486495,2014/02/27 13:04:55,26.3,51,13.00361,77.61818
1393486803,2014/02/27 13:10:03,26.4,50,13.00361,77.61818
1393487111,2014/02/27 13:15:11,26.4,49,13.00361,77.61818
1393487418,2014/02/27 13:20:18,26.5,49,13.00361,77.61818
1393487726,2014/02/27 13:25:26,26.5,49,13.00361,77.61818
1393488033,2014/02/27 13:30:33,26.6,48,13.00361,77.61818
1393488341,2014/02/27 13:35:41,26.6,49,13.00361,77.61818
1393488649,2014/02/27 13:40:49,26.7,47,13.00361,77.61818
1393488956,2014/02/27 13:45:56,26.8,46,13.00361,77.61818
1393489264,2014/02/27 13:51:04,26.9,45,13.00361,77.61818
1393489571,2014/02/27 13:56:11,26.9,44,13.00361,77.61818
1393489879,2014/02/27 14:01:19,27,44,13.00361,77.61818
1393490187,2014/02/27 14:06:27,27,45,13.00361,77.61818
1393490443,2014/02/27 14:10:43,27.1,44,13.00361,77.61818
1393490751,2014/02/27 14:15:51,27.1,43,13.00361,77.61818
1393491058,2014/02/27 14:20:58,27.2,44,13.00361,77.61818
1393491366,2014/02/27 14:26:06,27.2,44,13.00361,77.61818
1393491674,2014/02/27 14:31:14,27.2,44,13.00361,77.61818
1393491980,2014/02/27 14:36:20,27.2,44,13.00361,77.61818
1393492288,2014/02/27 14:41:28,27.3,45,13.00361,77.61818
1393492595,2014/02/27 14:46:35,27.3,44,13.00361,77.61818
1393492903,2014/02/27 14:51:43,27.4,44,13.00361,77.61818
1393493212,2014/02/27 14:56:52,27.4,44,13.00361,77.61818
1393493519,2014/02/27 15:01:59,27.4,44,13.00361,77.61818
1393493826,2014/02/27 15:07:06,27.5,44,13.00361,77.61818
1393494082,2014/02/27 15:11:22,27.6,44,13.00361,77.61818
1393494391,2014/02/27 15:16:31,27.6,44,13.00361,77.61818
1393494698,2014/02/27 15:21:38,27.6,44,13.00361,77.61818
1393495006,2014/02/27 15:26:46,27.6,44,13.00361,77.61818
1393495314,2014/02/27 15:31:54,27.6,44,13.00361,77.61818
1393495620,2014/02/27 15:37:00,27.6,43,13.00361,77.61818
1393495928,2014/02/27 15:42:08,27.6,43,13.00361,77.61818
1393496236,2014/02/27 15:47:16,27.6,42,13.00361,77.61818
1393496543,2014/02/27 15:52:23,27.6,42,13.00361,77.61818
1393496799,2014/02/27 15:56:39,27.6,43,13.00361,77.61818
1393497107,2014/02/27 16:01:47,27.6,42,13.00361,77.61818
1393497415,2014/02/27 16:06:55,27.6,41,13.00361,77.61818
1393497722,2014/02/27 16:12:02,27.6,41,13.00361,77.61818
1393498030,2014/02/27 16:17:10,27.6,41,13.00361,77.61818
1393498338,2014/02/27 16:22:18,27.6,41,13.00361,77.61818
1393498645,2014/02/27 16:27:25,27.6,41,13.00361,77.61818
1393498953,2014/02/27 16:32:33,27.7,41,13.00361,77.61818
1393499260,2014/02/27 16:37:40,27.7,41,13.00361,77.61818
1393499568,2014/02/27 16:42:48,27.6,41,13.00361,77.61818
1393499876,2014/02/27 16:47:56,27.6,40,13.00361,77.61818
1393500132,2014/02/27 16:52:12,27.6,40,13.00361,77.61818
1393500440,2014/02/27 16:57:20,27.6,40,13.00361,77.61818
1393500747,2014/02/27 17:02:27,27.6,41,13.00361,77.61818
1393501055,2014/02/27 17:07:35,27.6,41,13.00361,77.61818
1393501362,2014/02/27 17:12:42,27.6,41,13.00361,77.61818
1393501670,2014/02/27 17:17:50,27.7,41,13.00361,77.61818
1393501978,2014/02/27 17:22:58,27.6,41,13.00361,77.61818
1393502284,2014/02/27 17:28:04,27.6,41,13.00361,77.61818
1393502592,2014/02/27 17:33:12,27.6,41,13.00361,77.61818
1393502901,2014/02/27 17:38:21,27.6,42,13.00361,77.61818
1393503208,2014/02/27 17:43:28,27.5,42,13.00361,77.61818
1393503515,2014/02/27 17:48:35,27.5,42,13.00361,77.61818
1393503771,2014/02/27 17:52:51,27.5,42,13.00361,77.61818
1393504079,2014/02/27 17:57:59,27.5,42,13.00361,77.61818
1393504386,2014/02/27 18:03:06,27.4,42,13.00361,77.61818
1393504694,2014/02/27 18:08:14,27.3,42,13.00361,77.61818
1393505002,2014/02/27 18:13:22,27.2,43,13.00361,77.61818
1393505310,2014/02/27 18:18:30,27.1,43,13.00361,77.61818
1393505618,2014/02/27 18:23:38,27,43,13.00361,77.61818
1393505924,2014/02/27 18:28:44,26.9,43,13.00361,77.61818
1393506232,2014/02/27 18:33:52,26.9,43,13.00361,77.61818
1393506540,2014/02/27 18:39:00,26.8,43,13.00361,77.61818
1393506847,2014/02/27 18:44:07,26.7,43,13.00361,77.61818
1393507155,2014/02/27 18:49:15,26.6,43,13.00361,77.61818
1393507463,2014/02/27 18:54:23,26.6,43,13.00361,77.61818
1393507770,2014/02/27 18:59:30,26.6,43,13.00361,77.61818
1393508027,2014/02/27 19:03:47,26.5,43,13.00361,77.61818
1393508334,2014/02/27 19:08:54,26.5,43,13.00361,77.61818
1393508642,2014/02/27 19:14:02,26.5,44,13.00361,77.61818
1393508949,2014/02/27 19:19:09,26.4,44,13.00361,77.61818
1393509257,2014/02/27 19:24:17,26.4,44,13.00361,77.61818
1393509565,2014/02/27 19:29:25,26.3,44,13.00361,77.61818
1393509872,2014/02/27 19:34:32,26.3,44,13.00361,77.61818
1393510180,2014/02/27 19:39:40,26.3,44,13.00361,77.61818
1393510487,2014/02/27 19:44:47,26.2,44,13.00361,77.61818
1393510795,2014/02/27 19:49:55,26.2,44,13.00361,77.61818
1393511103,2014/02/27 19:55:03,26.2,44,13.00361,77.61818
1393511358,2014/02/27 19:59:18,26.1,44,13.00361,77.61818
1393511666,2014/02/27 20:04:26,26.1,44,13.00361,77.61818
1393511973,2014/02/27 20:09:33,26.1,44,13.00361,77.61818
1393512281,2014/02/27 20:14:41,26,45,13.00361,77.61818
1393512589,2014/02/27 20:19:49,26,45,13.00361,77.61818
1393512896,2014/02/27 20:24:56,25.9,45,13.00361,77.61818
1393513205,2014/02/27 20:30:05,25.9,45,13.00361,77.61818
1393513512,2014/02/27 20:35:12,25.8,45,13.00361,77.61818
1393513819,2014/02/27 20:40:19,25.8,45,13.00361,77.61818
1393514127,2014/02/27 20:45:27,25.7,45,13.00361,77.61818
1393514434,2014/02/27 20:50:34,25.7,45,13.00361,77.61818
1393514742,2014/02/27 20:55:42,25.6,45,13.00361,77.61818
1393515050,2014/02/27 21:00:50,25.6,46,13.00361,77.61818
1393515307,2014/02/27 21:05:07,25.6,45,13.00361,77.61818
1393515614,2014/02/27 21:10:14,25.5,45,13.00361,77.61818
1393515922,2014/02/27 21:15:22,25.5,45,13.00361,77.61818
1393516229,2014/02/27 21:20:29,25.5,46,13.00361,77.61818
1393516536,2014/02/27 21:25:36,25.4,46,13.00361,77.61818
1393516844,2014/02/27 21:30:44,25.4,46,13.00361,77.61818
1393517151,2014/02/27 21:35:51,25.3,47,13.00361,77.61818
1393517459,2014/02/27 21:40:59,25.3,48,13.00361,77.61818
1393517767,2014/02/27 21:46:07,25.2,48,13.00361,77.61818
1393518074,2014/02/27 21:51:14,25.2,49,13.00361,77.61818
1393518382,2014/02/27 21:56:22,25.1,49,13.00361,77.61818
1393518639,2014/02/27 22:00:39,25.1,50,13.00361,77.61818
1393518947,2014/02/27 22:05:47,25,50,13.00361,77.61818
1393519254,2014/02/27 22:10:54,24.9,51,13.00361,77.61818
1393519561,2014/02/27 22:16:01,24.8,51,13.00361,77.61818
1393519868,2014/02/27 22:21:08,24.8,52,13.00361,77.61818
1393520175,2014/02/27 22:26:15,24.8,52,13.00361,77.61818
1393520484,2014/02/27 22:31:24,24.7,52,13.00361,77.61818
1393520792,2014/02/27 22:36:32,24.6,53,13.00361,77.61818
1393521099,2014/02/27 22:41:39,24.6,53,13.00361,77.61818
1393521407,2014/02/27 22:46:47,24.5,53,13.00361,77.61818
1393521714,2014/02/27 22:51:54,24.5,53,13.00361,77.61818
1393522022,2014/02/27 22:57:02,24.4,53,13.00361,77.61818
1393522278,2014/02/27 23:01:18,24.4,53,13.00361,77.61818
1393522586,2014/02/27 23:06:26,24.3,53,13.00361,77.61818
1393522893,2014/02/27 23:11:33,24.3,53,13.00361,77.61818
1393523200,2014/02/27 23:16:40,24.2,54,13.00361,77.61818
1393523508,2014/02/27 23:21:48,24.1,54,13.00361,77.61818
1393523816,2014/02/27 23:26:56,24.1,54,13.00361,77.61818
1393524124,2014/02/27 23:32:04,24,54,13.00361,77.61818
1393524432,2014/02/27 23:37:12,24,54,13.00361,77.61818
1393524738,2014/02/27 23:42:18,23.9,54,13.00361,77.61818
1393525046,2014/02/27 23:47:26,23.8,55,13.00361,77.61818
1393525355,2014/02/27 23:52:35,23.8,55,13.00361,77.61818
1393525662,2014/02/27 23:57:42,23.7,56,13.00361,77.61818
1393525970,2014/02/28 00:02:50,23.7,56,13.00361,77.61818
1393526277,2014/02/28 00:07:57,23.6,56,13.00361,77.61818
1393526533,2014/02/28 00:12:13,23.6,57,13.00361,77.61818
1393526840,2014/02/28 00:17:20,23.6,58,13.00361,77.61818
1393527149,2014/02/28 00:22:29,23.5,59,13.00361,77.61818
1393527457,2014/02/28 00:27:37,23.5,60,13.00361,77.61818
1393527763,2014/02/28 00:32:43,23.4,60,13.00361,77.61818
1393528071,2014/02/28 00:37:51,23.4,60,13.00361,77.61818
1393528378,2014/02/28 00:42:58,23.3,61,13.00361,77.61818
1393528685,2014/02/28 00:48:05,23.2,62,13.00361,77.61818
1393528994,2014/02/28 00:53:14,23.2,63,13.00361,77.61818
1393529301,2014/02/28 00:58:21,23.1,63,13.00361,77.61818
1393529609,2014/02/28 01:03:29,23.1,64,13.00361,77.61818
1393529917,2014/02/28 01:08:37,23.1,64,13.00361,77.61818
1393530173,2014/02/28 01:12:53,23,65,13.00361,77.61818
1393530481,2014/02/28 01:18:01,23,65,13.00361,77.61818
1393530789,2014/02/28 01:23:09,22.9,66,13.00361,77.61818
1393531097,2014/02/28 01:28:17,22.9,66,13.00361,77.61818
1393531403,2014/02/28 01:33:23,22.8,67,13.00361,77.61818
1393531711,2014/02/28 01:38:31,22.8,67,13.00361,77.61818
1393532019,2014/02/28 01:43:39,22.7,67,13.00361,77.61818
1393532326,2014/02/28 01:48:46,22.7,68,13.00361,77.61818
1393532634,2014/02/28 01:53:54,22.6,68,13.00361,77.61818
1393532942,2014/02/28 01:59:02,22.6,69,13.00361,77.61818
1393533249,2014/02/28 02:04:09,22.6,69,13.00361,77.61818
1393533557,2014/02/28 02:09:17,22.5,69,13.00361,77.61818
1393533863,2014/02/28 02:14:23,22.5,70,13.00361,77.61818
1393533915,2014/02/28 02:15:15,22.5,70,13.00361,77.61818
1393534223,2014/02/28 02:20:23,22.5,70,13.00361,77.61818
1393534531,2014/02/28 02:25:31,22.4,70,13.00361,77.61818
1393534838,2014/02/28 02:30:38,22.4,71,13.00361,77.61818
1393535146,2014/02/28 02:35:46,22.4,71,13.00361,77.61818
1393535454,2014/02/28 02:40:54,22.3,71,13.00361,77.61818
1393535761,2014/02/28 02:46:01,22.3,72,13.00361,77.61818
1393536068,2014/02/28 02:51:08,22.2,73,13.00361,77.61818
1393536376,2014/02/28 02:56:16,22.2,73,13.00361,77.61818
1393536684,2014/02/28 03:01:24,22.1,73,13.00361,77.61818
1393536941,2014/02/28 03:05:41,22.1,73,13.00361,77.61818
1393537248,2014/02/28 03:10:48,22.1,74,13.00361,77.61818
